,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,retweeted_status,possibly_sensitive,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status
0,Tue Oct 29 03:01:24 +0000 2019,1189014340772364288,1189014340772364288,.@Google @madebygoogle been a week now since I've gotten any assistance on my orders🙄😟😟#google,False,"[0, 94]","{'hashtags': [{'text': 'google', 'indices': [87, 94]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Google', 'name': 'B🎃🎃GLE', 'id': 20536157, 'id_str': '20536157', 'indices': [1, 8]}, {'screen_name': 'madebygoogle', 'name': 'Afraid by Google 👻', 'id': 776196808909336577, 'id_str': '776196808909336577', 'indices': [9, 22]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,"{'id': 12345742, 'id_str': '12345742', 'name': 'Lisa', 'screen_name': 'leeesa', 'location': 'YYC', 'description': '| Social Media | Marketing | Music | Art | Attempts @ being healthy | All things #yyc |', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 211, 'friends_count': 213, 'listed_count': 9, 'created_at': 'Thu Jan 17 04:53:11 +0000 2008', 'favourites_count': 1220, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4655, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme17/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/881141219509780481/NM33sv6F_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/881141219509780481/NM33sv6F_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/12345742/1480353101', 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': '2B292A', 'profile_sidebar_fill_color': 'C7C3C3', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,en,,,,,,
1,Tue Oct 29 03:01:02 +0000 2019,1189014247243542528,1189014247243542528,"RT @CharlieAMWade: Can't work out if #Google + #Fitbit is about a) human data collection (especially for a #health play), or b) a genuine m…",False,"[0, 140]","{'hashtags': [{'text': 'Google', 'indices': [37, 44]}, {'text': 'Fitbit', 'indices': [47, 54]}, {'text': 'health', 'indices': [107, 114]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CharlieAMWade', 'name': 'Charlie Wade', 'id': 223411851, 'id_str': '223411851', 'indices': [3, 17]}], 'urls': []}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",,,,,,"{'id': 1179514200655187969, 'id_str': '1179514200655187969', 'name': 'Optimalist_News', 'screen_name': 'OptimalistN', 'location': '', 'description': 'The most important & relevant #news related to #smartwatches #wearables and #smartdevices', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 7, 'friends_count': 138, 'listed_count': 0, 'created_at': 'Wed Oct 02 21:51:24 +0000 2019', 'favourites_count': 18, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 106, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1179514658023034880/wEeAZzsT_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1179514658023034880/wEeAZzsT_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1179514200655187969/1570106004', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,2,0,False,False,en,"{'created_at': 'Tue Oct 29 01:57:40 +0000 2019', 'id': 1188998302316072962, 'id_str': '1188998302316072962', 'full_text': ""Can't work out if #Google + #Fitbit is about a) human data collection (especially for a #health play), or b) a genuine move into #wearables - with buying being cheaper than developing an offering... Answers on postcard."", 'truncated': False, 'display_text_range': [0, 219], 'entities': {'hashtags': [{'text': 'Google', 'indices': [18, 25]}, {'text': 'Fitbit', 'indices': [28, 35]}, {'text': 'health', 'indices': [88, 95]}, {'text': 'wearables', 'indices': [129, 139]}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 223411851, 'id_str': '223411851', 'name': 'Charlie Wade', 'screen_name': 'CharlieAMWade', 'location': 'New York, NY', 'description': 'Head of New York Commerce @VMLYR.\n\nViews my own:\nhttps://t.co/7hPlqn03cW…\nhttps://t.co/Ki5dVVW4Tn', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/7hPlqn03cW', 'expanded_url': 'http://linkedin.com/in/charlieamwa', 'display_url': 'linkedin.com/in/charlieamwa', 'indices': [49, 72]}, {'url': 'https://t.co/Ki5dVVW4Tn', 'expanded_url': 'http://medium.com/@CharlieAMWade', 'display_url': 'medium.com/@CharlieAMWade', 'indices': [74, 97]}]}}, 'protected': False, 'followers_count': 261, 'friends_count': 631, 'listed_count': 28, 'created_at': 'Mon Dec 06 09:40:49 +0000 2010', 'favourites_count': 665, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1963, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1084653698700197888/UYU1BkMP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1084653698700197888/UYU1BkMP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/223411851/1475508251', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'lang': 'en'}",,,,,
2,Tue Oct 29 03:00:24 +0000 2019,1189014090741637120,1189014090741637120,Welcome Welcome - Single by WarNP #WarNP #TheRealWarNP #PhilosopherEntertainment #PhilosopherENT Google Play: https://t.co/1wCpCD2orU #Google #Android,False,"[0, 150]","{'hashtags': [{'text': 'WarNP', 'indices': [34, 40]}, {'text': 'TheRealWarNP', 'indices': [41, 54]}, {'text': 'PhilosopherEntertainment', 'indices': [55, 80]}, {'text': 'PhilosopherENT', 'indices': [81, 96]}, {'text': 'Google', 'indices': [134, 141]}, {'text': 'Android', 'indices': [142, 150]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1wCpCD2orU', 'expanded_url': 'https://ift.tt/2EXDQMH', 'display_url': 'ift.tt/2EXDQMH', 'indices': [110, 133]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,"{'id': 4044213329, 'id_str': '4044213329', 'name': 'WarNP', 'screen_name': 'TheRealWarNP', 'location': 'Brooklyn, NY', 'description': 'Recording Artist, Entertainer and Engineer #WarNP #TheRealWarNP #PhilosopherEntertainment', 'url': 'https://t.co/zq52awNy8k', 'entities': {'url': {'urls': [{'url': 'https://t.co/zq52awNy8k', 'expanded_url': 'https://soundcloud.com/warnp', 'display_url': 'soundcloud.com/warnp', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 433, 'friends_count': 1156, 'listed_count': 138, 'created_at': 'Mon Oct 26 06:03:10 +0000 2015', 'favourites_count': 611, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 28864, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1127995454283833345/ceTuiIp7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1127995454283833345/ceTuiIp7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4044213329/1546810446', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,en,,False,,,,
3,Tue Oct 29 03:00:22 +0000 2019,1189014081568567296,1189014081568567296,"Did $GOOG just become more attractive? 
Strong revenue growth but missed earnings per share due to new  investments. Plus an offer to acquire $FIT. 

#GoogleEarnings #Google #GlobalInvesting https://t.co/ZaqJj0gSp3",False,"[0, 190]","{'hashtags': [{'text': 'GoogleEarnings', 'indices': [150, 165]}, {'text': 'Google', 'indices': [166, 173]}, {'text': 'GlobalInvesting', 'indices': [174, 190]}], 'symbols': [{'text': 'GOOG', 'indices': [4, 9]}, {'text': 'FIT', 'indices': [142, 146]}], 'user_mentions': [], 'urls': [], 'media': [{'id': 1189014074870226944, 'id_str': '1189014074870226944', 'indices': [191, 214], 'media_url': 'http://pbs.twimg.com/media/EIA6AF2UYAAVExf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIA6AF2UYAAVExf.jpg', 'url': 'https://t.co/ZaqJj0gSp3', 'display_url': 'pic.twitter.com/ZaqJj0gSp3', 'expanded_url': 'https://twitter.com/getStockal/status/1189014081568567296/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 808, 'resize': 'fit'}, 'large': {'w': 1213, 'h': 817, 'resize': 'fit'}, 'small': {'w': 680, 'h': 458, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,"{'id': 2558976854, 'id_str': '2558976854', 'name': 'Stockal', 'screen_name': 'getStockal', 'location': 'New York & Bangalore', 'description': ""Stockal will help you 'globalize' your savings and wealth. Removing geographical boundaries on your money, country-by-country."", 'url': 'https://t.co/a1xWQ9EjAB', 'entities': {'url': {'urls': [{'url': 'https://t.co/a1xWQ9EjAB', 'expanded_url': 'http://www.stockal.com', 'display_url': 'stockal.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1602, 'friends_count': 1152, 'listed_count': 171, 'created_at': 'Tue Jun 10 12:56:56 +0000 2014', 'favourites_count': 226, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3115, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/682455315263033344/21FMsDXt_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/682455315263033344/21FMsDXt_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2558976854/1499670858', 'profile_link_color': '35BDA5', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,en,,False,"{'media': [{'id': 1189014074870226944, 'id_str': '1189014074870226944', 'indices': [191, 214], 'media_url': 'http://pbs.twimg.com/media/EIA6AF2UYAAVExf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIA6AF2UYAAVExf.jpg', 'url': 'https://t.co/ZaqJj0gSp3', 'display_url': 'pic.twitter.com/ZaqJj0gSp3', 'expanded_url': 'https://twitter.com/getStockal/status/1189014081568567296/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 808, 'resize': 'fit'}, 'large': {'w': 1213, 'h': 817, 'resize': 'fit'}, 'small': {'w': 680, 'h': 458, 'resize': 'fit'}}}]}",,,
4,Tue Oct 29 03:00:18 +0000 2019,1189014064602767361,1189014064602767361,"Opinion: #Google joins in #Amazon’s spending spree, but to a lesser degree

https://t.co/EkI0CdPrsv

#Markets $GOOGL $AMZN https://t.co/tulhK7SDR4",False,"[0, 122]","{'hashtags': [{'text': 'Google', 'indices': [9, 16]}, {'text': 'Amazon', 'indices': [26, 33]}, {'text': 'Markets', 'indices': [101, 109]}], 'symbols': [{'text': 'GOOGL', 'indices': [110, 116]}, {'text': 'AMZN', 'indices': [117, 122]}], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EkI0CdPrsv', 'expanded_url': 'https://www.marketwatch.com/story/google-joins-in-amazons-spending-spree-but-to-a-lesser-degree-2019-10-28', 'display_url': 'marketwatch.com/story/google-j…', 'indices': [76, 99]}], 'media': [{'id': 1189014062702747648, 'id_str': '1189014062702747648', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/EIA5_YhXYAAzeOL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIA5_YhXYAAzeOL.jpg', 'url': 'https://t.co/tulhK7SDR4', 'display_url': 'pic.twitter.com/tulhK7SDR4', 'expanded_url': 'https://twitter.com/ICEHInvest_USA/status/1189014064602767361/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 890, 'h': 501, 'resize': 'fit'}, 'large': {'w': 890, 'h': 501, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,,,"{'id': 1183756406077435904, 'id_str': '1183756406077435904', 'name': 'ICE-H Investments USA', 'screen_name': 'ICEHInvest_USA', 'location': 'United States - Pacific NW', 'description': 'We Believe in #Free #Education\\DM us for more/#Markets,#News,#FX,#Stocks,#Trading #Algorithms,#Technology, IB| ~Money In Motion~📈 Follow us on @IceHInvestments', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 83, 'friends_count': 555, 'listed_count': 1, 'created_at': 'Mon Oct 14 14:48:40 +0000 2019', 'favourites_count': 206, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 820, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1183756586809987072/DJw3xv3W_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1183756586809987072/DJw3xv3W_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1183756406077435904/1571786196', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,en,,False,"{'media': [{'id': 1189014062702747648, 'id_str': '1189014062702747648', 'indices': [123, 146], 'media_url': 'http://pbs.twimg.com/media/EIA5_YhXYAAzeOL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EIA5_YhXYAAzeOL.jpg', 'url': 'https://t.co/tulhK7SDR4', 'display_url': 'pic.twitter.com/tulhK7SDR4', 'expanded_url': 'https://twitter.com/ICEHInvest_USA/status/1189014064602767361/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 890, 'h': 501, 'resize': 'fit'}, 'large': {'w': 890, 'h': 501, 'resize': 'fit'}}}]}",,,
5,Tue Oct 29 03:00:14 +0000 2019,1189014048076992512,1189014048076992512,"""Google revealed what it told advertisers about me. It was a mess. The more I read this list, the greater my pain became. Pain for the duping of advertisers, of course."" https://t.co/0DTYyBdFMZ #privacy #dataprivacy #advertising #Google @Google via @ZDNet",False,"[0, 255]","{'hashtags': [{'text': 'privacy', 'indices': [194, 202]}, {'text': 'dataprivacy', 'indices': [203, 215]}, {'text': 'advertising', 'indices': [216, 228]}, {'text': 'Google', 'indices': [229, 236]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Google', 'name': 'B🎃🎃GLE', 'id': 20536157, 'id_str': '20536157', 'indices': [237, 244]}, {'screen_name': 'ZDNet', 'name': 'ZDNet', 'id': 3819701, 'id_str': '3819701', 'indices': [249, 255]}], 'urls': [{'url': 'https://t.co/0DTYyBdFMZ', 'expanded_url': 'https://www.zdnet.com/article/google-revealed-what-it-told-advertisers-about-me-it-was-a-mess', 'display_url': 'zdnet.com/article/google…', 'indices': [170, 193]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,"{'id': 1132795518, 'id_str': '1132795518', 'name': 'Video Forensics', 'screen_name': 'Video_Forensics', 'location': '', 'description': '#SIGINT #TSCM #WRC', 'url': 'https://t.co/dGlLLkOuIO', 'entities': {'url': {'urls': [{'url': 'https://t.co/dGlLLkOuIO', 'expanded_url': 'https://www.linkedin.com/company/video-forensics-oceania-ltd', 'display_url': 'linkedin.com/company/video-…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 558, 'friends_count': 469, 'listed_count': 299, 'created_at': 'Wed Jan 30 03:18:05 +0000 2013', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 24722, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/805327007785418752/3H3PEtza_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/805327007785418752/3H3PEtza_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1132795518/1490340061', 'profile_link_color': '131516', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,0,False,False,en,,False,,,,
6,Tue Oct 29 02:59:53 +0000 2019,1189013959992414208,1189013959992414208,"#100DaysOfCode
#website
#webproject
#webdesign
#webhost
#ssl
#chrome
#google
#digitalmarketing
#digitalmarketingagency
#onlinemarketing
#marketingtips
#marketingideas
#business create responsive web design https://t.co/OdGqgGNgKa",False,"[0, 229]","{'hashtags': [{'text': '100DaysOfCode', 'indices': [0, 14]}, {'text': 'website', 'indices': [15, 23]}, {'text': 'webproject', 'indices': [24, 35]}, {'text': 'webdesign', 'indices': [36, 46]}, {'text': 'webhost', 'indices': [47, 55]}, {'text': 'ssl', 'indices': [56, 60]}, {'text': 'chrome', 'indices': [61, 68]}, {'text': 'google', 'indices': [69, 76]}, {'text': 'digitalmarketing', 'indices': [77, 94]}, {'text': 'digitalmarketingagency', 'indices': [95, 118]}, {'text': 'onlinemarketing', 'indices': [119, 135]}, {'text': 'marketingtips', 'indices': [136, 150]}, {'text': 'marketingideas', 'indices': [151, 166]}, {'text': 'business', 'indices': [167, 176]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OdGqgGNgKa', 'expanded_url': 'https://www.fiverr.com/share/BR8w0W', 'display_url': 'fiverr.com/share/BR8w0W', 'indices': [206, 229]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,"{'id': 3071226570, 'id_str': '3071226570', 'name': 'rntprince', 'screen_name': 'RanitSarker', 'location': 'Dhaka,Bangladesh', 'description': 'Ran-IT: https://t.co/4y4bGheRph Working with #fiverr,#UI, #UX,#WebDesign,#WordPress,#webdevelopment,#blogspot,#shopify,#eCommerce,#Website,#wix,#weebly,#PHP', 'url': 'https://t.co/fOJd3tisEI', 'entities': {'url': {'urls': [{'url': 'https://t.co/fOJd3tisEI', 'expanded_url': 'https://ranitsarker.blogspot.com/', 'display_url': 'ranitsarker.blogspot.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/4y4bGheRph', 'expanded_url': 'http://fiverr.com/rntprince', 'display_url': 'fiverr.com/rntprince', 'indices': [8, 31]}]}}, 'protected': False, 'followers_count': 4536, 'friends_count': 4286, 'listed_count': 92, 'created_at': 'Tue Mar 10 10:48:15 +0000 2015', 'favourites_count': 877, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 54877, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/922527168042647553/kE4D34g5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/922527168042647553/kE4D34g5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3071226570/1563776486', 'profile_link_color': '631D28', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,False,0,1,False,False,en,,False,,,,
